"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"149","DE","00-04",2024-11-28,2024-12-01,1,186254,167166.643352075,175379.252015861,183552.908105163,193193.63638209,203078.300543304,212368.749191827,224016.428848697
"150","DE","00-04",2024-11-28,2024-12-08,2,195270,162779.168706611,172887.515750567,183130.791978081,194871.801423184,207399.294424682,219572.380946931,232453.467197537
"151","DE","00-04",2024-11-28,2024-12-15,3,215003,174758.985493027,188751.386634602,201035.432513895,215957.3347753,232191.63568565,247748.222574577,267412.956334811
"152","DE","00-04",2024-11-28,2024-12-22,4,215043,173154.601510913,188066.006849876,201794.123805171,217508.966671091,234600.164380303,250807.794892851,269851.554955394
"153","DE","05-14",2024-11-28,2024-12-01,1,175672,141495.117649446,153674.506584666,164242.808448738,177721.544197322,192282.552326579,206182.169140293,222491.676477475
"154","DE","05-14",2024-11-28,2024-12-08,2,179649,129367.380400792,144143.172221458,157746.974982381,174872.743364386,192917.657884333,210867.342177466,232184.003901597
"155","DE","05-14",2024-11-28,2024-12-15,3,191280,135873.049013696,152970.05525813,171160.402530992,192145.568285001,215264.914567576,238223.330511248,266550.030131215
"156","DE","05-14",2024-11-28,2024-12-22,4,194282,122865.317147022,138604.095393972,154815.88751311,175084.101550639,197787.251040475,221865.362502083,249092.93141519
"157","DE","15-34",2024-11-28,2024-12-01,1,390597,328673.789260719,353893.685829857,380413.904299439,412214.933158023,446039.8072226,480174.610349278,521713.036201123
"158","DE","15-34",2024-11-28,2024-12-08,2,401567,323240.994928899,354262.141424213,387317.155915676,428336.253176465,471749.941315981,515129.049082422,565949.48653612
"159","DE","15-34",2024-11-28,2024-12-15,3,422563,300080.560760423,337638.072706919,372803.67152644,417344.950563396,466835.743495769,515418.389948882,578729.20333822
"160","DE","15-34",2024-11-28,2024-12-22,4,387003,249939.82117527,283444.282154519,316466.65971342,355099.082450771,398561.982903096,442490.045983759,494342.123906315
"161","DE","35-59",2024-11-28,2024-12-01,1,469719,384781.410233223,420956.85158456,452578.731815227,493199.778874223,537989.675908322,579616.750453404,633115.942593266
"162","DE","35-59",2024-11-28,2024-12-08,2,465705,369106.516781754,416854.405878555,460098.752482053,516122.324304599,575399.052904398,635660.372323905,708074.495634808
"163","DE","35-59",2024-11-28,2024-12-15,3,482911,352820.327051942,404015.970120513,457200.379200401,524112.206939288,596116.232462499,671701.660924383,761651.750634147
"164","DE","35-59",2024-11-28,2024-12-22,4,445344,287280.509704123,327126.177278087,372147.027728541,430699.324230115,496654.461881444,566689.672409794,650064.162553591
"165","DE","60+",2024-11-28,2024-12-01,1,141857,117528.495528834,127698.31482249,137480.167972575,149613.292806283,162442.88089302,175166.958747019,190147.281006822
"166","DE","60+",2024-11-28,2024-12-08,2,151249,115187.251639704,128220.070770173,141912.914829564,157908.755539037,176208.435799793,193944.597903246,214625.858332917
"167","DE","60+",2024-11-28,2024-12-15,3,158956,117153.355288126,134534.042978375,150784.286570228,171433.660422674,194885.991104115,219299.996293965,249025.824937156
"168","DE","60+",2024-11-28,2024-12-22,4,170999,107654.591788728,124435.370254219,141307.353937566,161876.941330229,185953.662735123,210290.627329842,239330.304288866
"169","DE","00+",2024-12-05,2024-12-08,1,1372614,1134614.21743676,1222685.30654797,1299486.33386143,1389479.17373676,1488040.96020999,1590849.22226854,1701638.03030543
"170","DE","00+",2024-12-05,2024-12-15,2,1448270,1116240.01124657,1222420.1232321,1327092.30496753,1448501.05666961,1584676.47591758,1716927.37831356,1875626.81660034
"171","DE","00+",2024-12-05,2024-12-22,3,1393399,962353.255385862,1070774.04044394,1170434.14200198,1294899.58853156,1437687.6815008,1580836.51719024,1753566.9852225
"172","DE","00+",2024-12-05,2024-12-29,4,441464,460536.821675169,515035.465077573,569054.252045164,638925.787703519,713083.722621904,789059.648107893,882598.08018404
"173","DE","00-04",2024-12-05,2024-12-08,1,195270,164270.958026345,172627.302995057,180497.822754293,189808.736210162,199186.514041606,208393.587503418,219565.121089346
"174","DE","00-04",2024-12-05,2024-12-15,2,215003,176176.905319755,187592.384945084,197703.278868293,210591.861930742,224391.699820857,237480.575713175,252119.178052848
"175","DE","00-04",2024-12-05,2024-12-22,3,215043,173755.212798308,186477.051311268,198478.069406314,213519.996167017,229492.925210854,245118.75620886,263911.738245409
