location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE-BW,00+,2024-07-04,2024-07-21,3,quantile,0.25,670700
DE-BW,00+,2024-07-04,2024-07-21,3,quantile,0.5,789600
DE-BW,00+,2024-07-04,2024-07-21,3,quantile,0.75,922100
DE-BW,00+,2024-07-04,2024-07-21,3,quantile,0.9,1053600
DE-BW,00+,2024-07-04,2024-07-21,3,quantile,0.975,1214800
DE-BW,00+,2024-07-04,2024-07-21,3,mean,NA,804613.376849872
DE-BW,00+,2024-07-04,2024-07-28,4,quantile,0.025,468000
DE-BW,00+,2024-07-04,2024-07-28,4,quantile,0.1,574500
DE-BW,00+,2024-07-04,2024-07-28,4,quantile,0.25,683300
DE-BW,00+,2024-07-04,2024-07-28,4,quantile,0.5,819900
DE-BW,00+,2024-07-04,2024-07-28,4,quantile,0.75,974100
DE-BW,00+,2024-07-04,2024-07-28,4,quantile,0.9,1128500
DE-BW,00+,2024-07-04,2024-07-28,4,quantile,0.975,1319600
DE-BW,00+,2024-07-04,2024-07-28,4,mean,NA,839202.081525852
DE-BY,00+,2024-07-04,2024-07-07,1,quantile,0.025,496100
DE-BY,00+,2024-07-04,2024-07-07,1,quantile,0.1,568700
DE-BY,00+,2024-07-04,2024-07-07,1,quantile,0.25,639700
DE-BY,00+,2024-07-04,2024-07-07,1,quantile,0.5,725400
DE-BY,00+,2024-07-04,2024-07-07,1,quantile,0.75,818700
DE-BY,00+,2024-07-04,2024-07-07,1,quantile,0.9,909300
DE-BY,00+,2024-07-04,2024-07-07,1,quantile,0.975,1018400
DE-BY,00+,2024-07-04,2024-07-07,1,mean,NA,733731.616978308
DE-BY,00+,2024-07-04,2024-07-14,2,quantile,0.025,470500
DE-BY,00+,2024-07-04,2024-07-14,2,quantile,0.1,555100
DE-BY,00+,2024-07-04,2024-07-14,2,quantile,0.25,639300
DE-BY,00+,2024-07-04,2024-07-14,2,quantile,0.5,742700
DE-BY,00+,2024-07-04,2024-07-14,2,quantile,0.75,857000
DE-BY,00+,2024-07-04,2024-07-14,2,quantile,0.9,969500
DE-BY,00+,2024-07-04,2024-07-14,2,quantile,0.975,1106600
DE-BY,00+,2024-07-04,2024-07-14,2,mean,NA,754688.474063198
DE-BY,00+,2024-07-04,2024-07-21,3,quantile,0.025,452600
DE-BY,00+,2024-07-04,2024-07-21,3,quantile,0.1,548500
DE-BY,00+,2024-07-04,2024-07-21,3,quantile,0.25,645500
DE-BY,00+,2024-07-04,2024-07-21,3,quantile,0.5,766400
DE-BY,00+,2024-07-04,2024-07-21,3,quantile,0.75,902000
DE-BY,00+,2024-07-04,2024-07-21,3,quantile,0.9,1037000
DE-BY,00+,2024-07-04,2024-07-21,3,quantile,0.975,1203200
DE-BY,00+,2024-07-04,2024-07-21,3,mean,NA,782480.33574884
DE-BY,00+,2024-07-04,2024-07-28,4,quantile,0.025,440700
DE-BY,00+,2024-07-04,2024-07-28,4,quantile,0.1,547700
DE-BY,00+,2024-07-04,2024-07-28,4,quantile,0.25,657900
DE-BY,00+,2024-07-04,2024-07-28,4,quantile,0.5,797200
DE-BY,00+,2024-07-04,2024-07-28,4,quantile,0.75,955200
DE-BY,00+,2024-07-04,2024-07-28,4,quantile,0.9,1114400
DE-BY,00+,2024-07-04,2024-07-28,4,quantile,0.975,1312200
DE-BY,00+,2024-07-04,2024-07-28,4,mean,NA,817851.576151046
DE-HE,00+,2024-07-04,2024-07-07,1,quantile,0.025,515400
DE-HE,00+,2024-07-04,2024-07-07,1,quantile,0.1,630100
DE-HE,00+,2024-07-04,2024-07-07,1,quantile,0.25,746600
DE-HE,00+,2024-07-04,2024-07-07,1,quantile,0.5,892400
DE-HE,00+,2024-07-04,2024-07-07,1,quantile,0.75,1056300
DE-HE,00+,2024-07-04,2024-07-07,1,quantile,0.9,1219900
DE-HE,00+,2024-07-04,2024-07-07,1,quantile,0.975,1421500
DE-HE,00+,2024-07-04,2024-07-07,1,mean,NA,912268.118396458
DE-HE,00+,2024-07-04,2024-07-14,2,quantile,0.025,474600
DE-HE,00+,2024-07-04,2024-07-14,2,quantile,0.1,608500
DE-HE,00+,2024-07-04,2024-07-14,2,quantile,0.25,748800
DE-HE,00+,2024-07-04,2024-07-14,2,quantile,0.5,929000
DE-HE,00+,2024-07-04,2024-07-14,2,quantile,0.75,1136300
DE-HE,00+,2024-07-04,2024-07-14,2,quantile,0.9,1347300
DE-HE,00+,2024-07-04,2024-07-14,2,quantile,0.975,1611700
DE-HE,00+,2024-07-04,2024-07-14,2,mean,NA,958757.065812649
DE-HE,00+,2024-07-04,2024-07-21,3,quantile,0.025,442700
DE-HE,00+,2024-07-04,2024-07-21,3,quantile,0.1,594100
DE-HE,00+,2024-07-04,2024-07-21,3,quantile,0.25,757500
DE-HE,00+,2024-07-04,2024-07-21,3,quantile,0.5,972400
DE-HE,00+,2024-07-04,2024-07-21,3,quantile,0.75,1225000
DE-HE,00+,2024-07-04,2024-07-21,3,quantile,0.9,1486500
DE-HE,00+,2024-07-04,2024-07-21,3,quantile,0.975,1819000
DE-HE,00+,2024-07-04,2024-07-21,3,mean,NA,1013757.45721567
DE-HE,00+,2024-07-04,2024-07-28,4,quantile,0.025,417100
DE-HE,00+,2024-07-04,2024-07-28,4,quantile,0.1,585500
DE-HE,00+,2024-07-04,2024-07-28,4,quantile,0.25,772400
DE-HE,00+,2024-07-04,2024-07-28,4,quantile,0.5,1024200
DE-HE,00+,2024-07-04,2024-07-28,4,quantile,0.75,1326100
DE-HE,00+,2024-07-04,2024-07-28,4,quantile,0.9,1643500
DE-HE,00+,2024-07-04,2024-07-28,4,quantile,0.975,2052300
DE-HE,00+,2024-07-04,2024-07-28,4,mean,NA,1079145.84882762
DE-MV,00+,2024-07-04,2024-07-07,1,quantile,0.025,813500
DE-MV,00+,2024-07-04,2024-07-07,1,quantile,0.1,970600
DE-MV,00+,2024-07-04,2024-07-07,1,quantile,0.25,1127900
DE-MV,00+,2024-07-04,2024-07-07,1,quantile,0.5,1322000
DE-MV,00+,2024-07-04,2024-07-07,1,quantile,0.75,1537300
DE-MV,00+,2024-07-04,2024-07-07,1,quantile,0.9,1750000
DE-MV,00+,2024-07-04,2024-07-07,1,quantile,0.975,2009400
DE-MV,00+,2024-07-04,2024-07-07,1,mean,NA,1345352.98101243
DE-MV,00+,2024-07-04,2024-07-14,2,quantile,0.025,774700
DE-MV,00+,2024-07-04,2024-07-14,2,quantile,0.1,963700
DE-MV,00+,2024-07-04,2024-07-14,2,quantile,0.25,1157900
DE-MV,00+,2024-07-04,2024-07-14,2,quantile,0.5,1403100
DE-MV,00+,2024-07-04,2024-07-14,2,quantile,0.75,1681000
DE-MV,00+,2024-07-04,2024-07-14,2,quantile,0.9,1960200
DE-MV,00+,2024-07-04,2024-07-14,2,quantile,0.975,2306200
DE-MV,00+,2024-07-04,2024-07-14,2,mean,NA,1438959.59848753
DE-MV,00+,2024-07-04,2024-07-21,3,quantile,0.025,749700
DE-MV,00+,2024-07-04,2024-07-21,3,quantile,0.1,969600
DE-MV,00+,2024-07-04,2024-07-21,3,quantile,0.25,1201300
DE-MV,00+,2024-07-04,2024-07-21,3,quantile,0.5,1500200
DE-MV,00+,2024-07-04,2024-07-21,3,quantile,0.75,1845200
DE-MV,00+,2024-07-04,2024-07-21,3,quantile,0.9,2197300
DE-MV,00+,2024-07-04,2024-07-21,3,quantile,0.975,2639400
DE-MV,00+,2024-07-04,2024-07-21,3,mean,NA,1550875.47273344
DE-MV,00+,2024-07-04,2024-07-28,4,quantile,0.025,732700
DE-MV,00+,2024-07-04,2024-07-28,4,quantile,0.1,984200
DE-MV,00+,2024-07-04,2024-07-28,4,quantile,0.25,1255600
DE-MV,00+,2024-07-04,2024-07-28,4,quantile,0.5,1612700
