location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE-HE,00+,2024-10-17,2024-10-27,2,quantile,0.75,2181600
DE-HE,00+,2024-10-17,2024-10-27,2,quantile,0.9,2571100
DE-HE,00+,2024-10-17,2024-10-27,2,quantile,0.975,3057200
DE-HE,00+,2024-10-17,2024-11-03,3,quantile,0.025,909800
DE-HE,00+,2024-10-17,2024-11-03,3,quantile,0.1,1205500
DE-HE,00+,2024-10-17,2024-11-03,3,quantile,0.25,1521900
DE-HE,00+,2024-10-17,2024-11-03,3,quantile,0.5,1935300
DE-HE,00+,2024-10-17,2024-11-03,3,quantile,0.75,2418200
DE-HE,00+,2024-10-17,2024-11-03,3,quantile,0.9,2915600
DE-HE,00+,2024-10-17,2024-11-03,3,quantile,0.975,3545200
DE-HE,00+,2024-10-17,2024-11-10,4,quantile,0.025,878200
DE-HE,00+,2024-10-17,2024-11-10,4,quantile,0.1,1214100
DE-HE,00+,2024-10-17,2024-11-10,4,quantile,0.25,1583200
DE-HE,00+,2024-10-17,2024-11-10,4,quantile,0.5,2076400
DE-HE,00+,2024-10-17,2024-11-10,4,quantile,0.75,2663600
DE-HE,00+,2024-10-17,2024-11-10,4,quantile,0.9,3277600
DE-HE,00+,2024-10-17,2024-11-10,4,quantile,0.975,4064600
DE-MV,00+,2024-10-17,2024-10-20,1,quantile,0.025,1754200
DE-MV,00+,2024-10-17,2024-10-20,1,quantile,0.1,2116900
DE-MV,00+,2024-10-17,2024-10-20,1,quantile,0.25,2482600
DE-MV,00+,2024-10-17,2024-10-20,1,quantile,0.5,2936700
DE-MV,00+,2024-10-17,2024-10-20,1,quantile,0.75,3443200
DE-MV,00+,2024-10-17,2024-10-20,1,quantile,0.9,3945800
DE-MV,00+,2024-10-17,2024-10-20,1,quantile,0.975,4561600
DE-MV,00+,2024-10-17,2024-10-27,2,quantile,0.025,1688300
DE-MV,00+,2024-10-17,2024-10-27,2,quantile,0.1,2134800
DE-MV,00+,2024-10-17,2024-10-27,2,quantile,0.25,2598300
DE-MV,00+,2024-10-17,2024-10-27,2,quantile,0.5,3188800
DE-MV,00+,2024-10-17,2024-10-27,2,quantile,0.75,3863000
DE-MV,00+,2024-10-17,2024-10-27,2,quantile,0.9,4544800
DE-MV,00+,2024-10-17,2024-10-27,2,quantile,0.975,5394200
DE-MV,00+,2024-10-17,2024-11-03,3,quantile,0.025,1634600
DE-MV,00+,2024-10-17,2024-11-03,3,quantile,0.1,2158400
DE-MV,00+,2024-10-17,2024-11-03,3,quantile,0.25,2717500
DE-MV,00+,2024-10-17,2024-11-03,3,quantile,0.5,3446500
DE-MV,00+,2024-10-17,2024-11-03,3,quantile,0.75,4296100
DE-MV,00+,2024-10-17,2024-11-03,3,quantile,0.9,5169500
